VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2024-01-05 16:32:07,2024-01-05 16:33:07.000000,1,0.84,100,170,1,4.74,0.68,0.0,1.0,6.42
1,2024-01-05 20:54:19,2024-01-05 21:05:47.162591,1,2.35,90,236,2,9.12,0.0,0.0,1.0,10.12
2,2024-01-23 19:25:49,2024-01-23 19:34:34.552476,5,1.09,24,107,1,10.61,1.17,0.0,1.0,12.78
2,2024-01-04 12:14:13,2024-01-04 12:24:02.990976,2,1.97,113,107,2,10.47,0.0,0.0,1.0,11.47
2,2024-01-14 08:37:01,2024-01-14 08:53:14.535270,6,2.62,125,255,2,12.69,0.0,0.0,1.0,13.69
1,2024-01-11 10:10:09,2024-01-11 10:29:42.304909,3,2.54,33,162,2,14.14,0.0,0.0,1.0,15.14
1,2024-01-18 00:02:20,2024-01-18 00:05:59.794979,1,1.96,230,142,2,7.49,0.0,0.0,1.0,8.49
2,2024-01-30 11:25:04,2024-01-30 11:33:30.987808,3,1.2,140,138,1,7.39,0.41,0.0,1.0,8.79
1,2024-01-27 18:27:37,2024-01-27 18:46:28.876131,1,2.18,43,79,1,13.9,1.59,0.0,1.0,16.49
2,2024-01-20 14:03:37,2024-01-20 14:25:04.748259,4,6.42,186,68,2,-5.0,0.0,0.0,1.0,22.55
1,2024-01-29 08:22:11,2024-01-29 08:34:56.300657,6,1.55,255,68,1,10.64,0.27,0.0,1.0,11.91
2,2024-01-30 11:21:01,2024-01-30 11:21:01.000000,1,0.0,24,255,1,11.07,0.35,0.0,1.0,12.42
2,2024-01-31 10:31:01,2024-01-31 10:57:36.646292,6,4.26,114,90,1,16.58,2.75,0.0,1.0,20.33
2,2024-01-06 16:11:49,2024-01-06 16:25:20.253700,2,2.91,50,138,1,10.85,0.48,0.0,1.0,12.33
1,2024-01-29 07:54:24,2024-01-29 08:05:30.276273,5,2.16,230,186,1,9.59,2.44,0.0,1.0,13.03
2,2024-01-23 18:57:04,2024-01-23 19:03:27.141789,2,0.77,50,186,1,5.21,0.53,0.0,1.0,6.74
1,2024-01-24 08:36:24,2024-01-24 08:45:09.955709,1,1.63,163,236,2,8.54,0.0,0.0,1.0,9.54
2,2024-01-03 22:57:45,2024-01-03 23:08:12.185019,5,2.55,79,125,1,10.0,1.99,0.0,1.0,13.0
1,2024-01-05 18:18:34,2024-01-05 18:35:34.598868,1,2.37,161,107,1,8.79,2.16,0.0,1.0,11.96
2,2024-01-18 12:24:41,2024-01-18 12:34:16.723967,2,3.33,163,142,2,9.45,0.0,0.0,1.0,10.45
1,2024-01-21 08:37:12,2024-01-21 08:43:49.392423,5,0.77,170,170,1,10.25,2.34,0.0,1.0,13.59
2,2024-01-24 17:59:36,2024-01-24 18:08:34.700232,1,0.95,186,260,1,8.76,1.95,3.57,1.0,15.29
2,2024-01-29 22:52:33,2024-01-29 23:04:49.886486,6,2.87,24,163,1,11.36,2.78,0.0,1.0,15.14
1,2024-01-04 15:04:12,2024-01-04 15:07:27.319467,2,1.01,230,236,1,3.91,1.01,2.51,1.0,8.43
1,2024-01-12 15:41:57,2024-01-12 15:51:59.137293,2,1.3,48,256,1,11.16,1.76,0.0,1.0,13.92
2,2024-01-14 12:46:06,2024-01-14 12:55:36.132482,1,1.92,186,4,2,7.42,0.0,0.0,1.0,8.42
1,2024-01-12 16:19:10,2024-01-12 16:38:28.443055,1,2.41,43,79,1,13.14,2.01,0.0,1.0,16.16
1,2024-01-06 22:06:00,2024-01-06 22:22:34.311363,1,2.96,140,4,1,12.22,1.22,0.0,1.0,14.43
2,2024-01-16 14:01:21,2024-01-16 14:44:53.531072,1,12.8,125,33,2,40.13,0.0,0.0,1.0,41.13
2,2024-01-13 07:13:59,2024-01-13 07:30:49.939688,3,3.19,7,125,1,15.37,1.15,0.0,1.0,17.52
2,2024-01-01 15:48:42,2024-01-01 15:56:59.466298,2,2.42,170,161,1,10.17,0.03,8.42,1.0,19.63
2,2024-01-04 18:16:57,2024-01-04 18:32:45.012417,1,1.97,41,140,1,13.05,3.74,0.0,1.0,17.8
1,2024-01-08 21:29:33,2024-01-08 21:47:55.019254,2,4.88,230,230,2,15.53,0.0,0.0,1.0,16.53
2,2024-01-25 18:05:21,2024-01-25 18:12:39.477569,5,0.9,50,113,2,7.95,0.0,0.0,1.0,8.95
1,2024-01-30 19:57:14,2024-01-30 20:06:50.518533,5,1.61,100,4,1,5.6,0.69,0.0,1.0,7.3
2,2024-01-02 14:47:12,2024-01-02 14:58:38.346607,3,1.81,125,113,1,10.9,0.46,0.0,1.0,12.36
1,2024-01-08 07:26:40,2024-01-08 07:43:24.630495,1,2.39,236,138,2,15.52,0.0,0.0,1.0,16.52
1,2024-01-06 06:56:20,2024-01-06 07:02:24.031577,5,2.32,61,132,1,8.01,1.49,0.0,1.0,10.5
2,2024-01-30 08:22:08,2024-01-30 08:38:07.372729,4,2.03,256,90,1,10.61,0.04,0.0,1.0,11.66
2,2024-01-01 13:24:54,2024-01-01 13:36:26.967527,1,2.55,48,41,1,11.27,1.17,0.0,1.0,13.44
1,2024-01-16 20:54:16,2024-01-16 21:11:51.173370,1,3.62,24,4,1,19.34,4.41,0.0,1.0,24.74
1,2024-01-26 14:21:43,2024-01-26 14:25:34.132406,1,0.98,162,33,1,6.99,1.17,0.0,1.0,9.16
1,2024-01-19 12:36:36,2024-01-19 12:57:01.371258,3,4.45,100,24,1,16.18,1.78,0.0,1.0,18.96
1,2024-01-06 13:13:50,2024-01-06 13:20:53.355771,1,0.86,161,125,1,9.02,0.46,0.0,1.0,10.48
2,2024-01-12 22:08:32,2024-01-12 22:10:40.719242,3,1.23,82,24,1,7.91,1.54,0.0,1.0,10.44
1,2024-01-24 13:01:07,2024-01-24 13:07:10.568626,1,2.42,50,41,1,8.98,1.37,0.0,1.0,11.35
2,2024-01-31 17:29:05,2024-01-31 17:40:48.802752,3,1.82,125,186,1,10.06,0.12,0.0,1.0,11.18
2,2024-01-18 22:06:32,2024-01-18 22:17:53.320393,5,3.22,114,256,2,10.79,0.0,0.0,1.0,11.79
2,2024-01-17 17:44:19,2024-01-17 18:21:18.455581,2,5.19,186,113,1,24.72,5.31,0.0,1.0,31.03
2,2024-01-03 15:05:09,2024-01-03 15:05:09.000000,6,0.0,255,230,2,8.93,0.0,0.0,1.0,9.93
1,2024-01-20 15:40:06,2024-01-20 15:51:53.940126,1,1.88,170,236,1,8.01,1.3,0.0,1.0,10.31
1,2024-01-21 17:56:52,2024-01-21 18:04:40.678383,1,0.58,100,170,1,4.79,0.86,0.0,1.0,6.65
2,2024-01-04 16:40:25,2024-01-04 16:54:13.624408,3,2.36,237,114,1,10.35,0.92,0.0,1.0,12.27
1,2024-01-30 17:51:27,2024-01-30 18:11:04.187115,2,2.97,236,50,2,16.43,0.0,0.0,1.0,17.43
2,2024-01-10 16:09:00,2024-01-10 16:22:34.097335,1,1.64,255,24,1,12.15,1.61,0.0,1.0,14.76
1,2024-01-26 22:43:02,2024-01-26 22:54:57.488290,1,3.08,140,138,1,13.27,3.56,0.0,1.0,17.83
1,2024-01-26 20:22:45,2024-01-26 20:33:44.429741,5,2.94,142,161,1,12.85,2.64,0.0,1.0,16.48
1,2024-01-02 07:33:08,2024-01-02 07:47:10.362879,2,1.74,107,125,1,11.66,2.77,0.0,1.0,15.43
2,2024-01-28 19:34:56,2024-01-28 20:00:35.936186,4,3.11,90,256,1,18.19,5.02,0.0,1.0,24.21
1,2024-01-08 08:56:28,2024-01-08 09:08:27.048272,4,1.27,260,43,1,11.56,2.01,0.0,1.0,14.57
2,2024-01-27 10:35:24,2024-01-27 10:50:50.641787,6,1.97,82,255,1,11.12,2.39,0.0,1.0,14.51
2,2024-01-29 09:24:18,2024-01-29 09:46:02.433172,3,3.02,161,132,1,-5.0,0.54,11.15,1.0,27.77
2,2024-01-27 12:53:51,2024-01-27 13:09:06.568165,6,2.82,61,162,2,13.1,0.0,0.0,1.0,14.1
1,2024-01-10 12:36:42,2024-01-10 12:50:56.037755,3,2.46,113,125,2,12.46,0.0,0.0,1.0,13.46
2,2024-01-03 21:11:22,2024-01-03 21:22:41.869663,4,2.78,114,142,1,12.71,1.39,0.0,1.0,15.09
1,2024-01-16 15:26:58,2024-01-16 15:34:03.550860,1,2.0,170,186,1,10.34,2.1,0.0,1.0,13.43
1,2024-01-22 11:15:50,2024-01-22 11:26:41.682820,2,2.51,230,140,1,13.42,0.51,0.0,1.0,14.93
1,2024-01-31 16:55:45,2024-01-31 17:11:17.667871,4,1.6,230,158,1,10.7,2.03,0.0,1.0,13.73
1,2024-01-31 15:49:40,2024-01-31 16:08:35.128556,4,3.24,170,161,1,15.04,2.39,0.0,1.0,18.44
2,2024-01-13 22:16:35,2024-01-13 22:32:48.845915,1,4.05,114,4,1,15.94,2.73,0.0,1.0,19.67
1,2024-01-27 09:25:29,2024-01-27 09:36:47.206420,1,1.85,125,237,1,9.56,0.63,0.0,1.0,11.19
1,2024-01-30 18:41:35,2024-01-30 19:01:46.552514,5,2.4,114,140,2,13.3,0.0,0.0,1.0,14.3
1,2024-01-02 06:08:11,2024-01-02 06:16:04.334140,6,1.53,50,186,1,8.56,2.48,0.0,1.0,12.03
2,2024-01-08 12:38:38,2024-01-08 12:52:57.051709,5,4.1,50,107,1,13.23,3.15,0.0,1.0,17.39
2,2024-01-13 13:41:06,2024-01-13 14:00:25.056747,4,4.85,230,186,1,18.22,0.68,0.0,1.0,19.9
2,2024-01-04 21:23:03,2024-01-04 21:35:02.447192,1,3.69,230,230,2,11.2,0.0,0.0,1.0,12.2
2,2024-01-30 07:43:12,2024-01-30 08:15:23.415022,2,5.11,33,260,1,23.65,6.39,0.0,1.0,31.04
1,2024-01-01 14:39:06,2024-01-01 15:02:27.568129,2,5.69,90,113,2,21.12,0.0,0.0,1.0,22.12
1,2024-01-31 10:41:08,2024-01-31 11:06:56.799316,2,3.98,13,68,2,21.62,0.0,0.0,1.0,22.62
2,2024-01-16 00:30:40,2024-01-16 00:54:52.062902,1,8.58,142,140,2,26.77,0.0,0.0,1.0,27.77
2,2024-01-17 07:37:29,2024-01-17 07:54:00.293658,4,3.16,158,186,1,13.45,3.52,0.0,1.0,17.96
1,2024-01-03 12:01:25,2024-01-03 12:08:37.577648,2,1.3,82,140,1,5.97,0.5,0.0,1.0,7.47
2,2024-01-14 18:39:53,2024-01-14 18:55:30.108430,3,2.83,114,114,1,15.44,2.95,0.0,1.0,19.39
1,2024-01-23 22:44:44,2024-01-23 23:04:04.282421,2,3.36,140,7,1,16.62,3.51,0.0,1.0,21.13
2,2024-01-14 14:51:13,2024-01-14 14:56:27.916882,3,1.03,114,82,1,4.91,1.29,0.0,1.0,7.19
2,2024-01-27 23:12:26,2024-01-27 23:50:26.722594,5,8.0,68,43,1,31.48,1.78,0.0,1.0,34.26
2,2024-01-25 05:45:05,2024-01-25 05:58:45.691524,4,3.51,256,79,2,15.14,0.0,0.0,1.0,16.14
2,2024-01-21 04:46:44,2024-01-21 04:53:54.079290,2,2.13,161,100,2,9.7,0.0,0.0,1.0,10.7
2,2024-01-04 12:32:02,2024-01-04 12:51:19.486667,3,3.94,125,255,2,17.91,0.0,6.07,1.0,24.98
1,2024-01-10 11:13:41,2024-01-10 11:22:10.601958,3,2.8,161,236,2,9.92,0.0,2.64,1.0,13.56
2,2024-01-08 11:32:22,2024-01-08 11:48:40.571069,4,3.3,236,43,1,12.07,2.47,0.0,1.0,15.54
2,2024-01-13 20:27:20,2024-01-13 20:46:04.308831,2,4.17,79,138,1,17.38,2.06,0.0,1.0,20.43
1,2024-01-04 16:49:52,2024-01-04 17:19:02.978017,5,3.88,41,255,1,19.95,2.65,0.0,1.0,23.6
2,2024-01-29 12:16:45,2024-01-29 12:37:56.690034,4,4.46,230,68,1,19.01,4.47,0.0,1.0,24.48
2,2024-01-20 04:34:03,2024-01-20 04:41:19.763395,1,3.47,61,161,1,12.65,1.97,0.0,1.0,15.63
1,2024-01-14 04:07:48,2024-01-14 04:21:29.717298,2,2.86,170,186,2,13.79,0.0,0.0,1.0,14.79
2,2024-01-19 07:23:24,2024-01-19 07:35:10.005225,1,1.69,43,24,2,11.07,0.0,0.0,1.0,12.07
2,2024-01-06 10:01:56,2024-01-06 10:21:34.359727,6,3.05,186,132,1,13.2,1.81,8.15,1.0,24.16
1,2024-01-22 05:59:53,2024-01-22 06:05:06.549097,4,1.82,43,256,1,6.95,1.18,0.0,1.0,9.13
1,2024-01-06 08:55:05,2024-01-06 09:08:39.563367,3,2.25,100,4,2,12.64,0.0,0.0,1.0,13.64
2,2024-01-14 06:27:24,2024-01-14 06:37:59.804808,1,3.37,13,170,1,11.76,2.06,0.0,1.0,14.82
1,2024-01-07 20:07:10,2024-01-07 20:17:51.206039,6,2.08,140,158,1,10.55,1.69,0.0,1.0,13.24
2,2024-01-23 16:25:06,2024-01-23 16:39:17.793566,6,1.55,107,132,1,10.55,1.62,0.0,1.0,13.17
1,2024-01-10 13:29:53,2024-01-10 13:45:55.670945,6,4.7,41,90,1,18.44,1.13,0.0,1.0,20.56
2,2024-01-03 12:55:05,2024-01-03 13:16:51.431121,2,4.05,100,230,1,18.3,3.08,0.0,1.0,22.38
1,2024-01-14 20:04:42,2024-01-14 20:12:56.999180,1,1.19,186,113,1,7.95,0.74,0.0,1.0,9.68
1,2024-01-09 12:27:09,2024-01-09 12:35:23.921688,6,2.09,100,107,2,10.87,0.0,0.0,1.0,11.87
2,2024-01-24 13:52:58,2024-01-24 13:56:28.273742,1,1.87,48,90,1,7.46,0.86,5.54,1.0,14.86
1,2024-01-07 07:01:46,2024-01-07 07:11:02.702795,4,1.23,161,7,1,9.14,2.17,0.0,1.0,12.31
1,2024-01-16 20:33:01,2024-01-16 20:42:46.277102,3,1.78,230,230,1,10.2,2.4,0.0,1.0,13.6
1,2024-01-23 11:18:06,2024-01-23 11:23:41.991832,5,2.0,162,43,1,8.15,0.53,0.0,1.0,9.68
2,2024-01-05 17:15:17,2024-01-05 17:30:56.826973,4,1.68,140,100,1,12.21,0.37,0.0,1.0,13.58
2,2024-01-31 07:39:47,2024-01-31 07:48:30.109187,5,1.63,230,158,2,10.65,0.0,0.0,1.0,11.65
1,2024-01-09 11:57:04,2024-01-09 12:12:32.014931,1,3.65,162,162,1,16.3,2.91,0.0,1.0,20.21
2,2024-01-08 08:31:10,2024-01-08 08:37:21.973860,2,1.27,186,113,1,7.16,1.27,0.0,1.0,9.44
1,2024-01-28 18:24:59,2024-01-28 18:50:45.705213,2,2.9,142,230,1,19.51,3.67,11.0,1.0,35.17
1,2024-01-13 18:10:06,2024-01-13 18:39:58.647351,1,4.07,24,41,2,19.26,0.0,0.0,1.0,20.26
2,2024-01-18 18:16:53,2024-01-18 18:34:46.966247,1,2.66,100,48,1,15.34,1.45,5.55,1.0,23.33
1,2024-01-01 09:23:26,2024-01-01 09:34:54.775248,2,2.61,107,33,2,14.34,0.0,0.0,1.0,15.34
1,2024-01-16 16:50:03,2024-01-16 17:04:16.741958,1,1.53,125,161,1,11.29,3.14,0.0,1.0,15.42
2,2024-01-13 07:25:49,2024-01-13 07:44:53.172450,1,3.33,61,43,2,13.67,0.0,0.0,1.0,14.67
1,2024-01-27 08:47:33,2024-01-27 08:52:29.587957,4,0.9,68,140,1,5.22,1.27,0.0,1.0,7.49
1,2024-01-09 22:39:16,2024-01-09 22:54:43.095503,3,3.25,161,138,2,13.69,0.0,2.18,1.0,16.87
2,2024-01-24 15:19:03,2024-01-24 15:28:48.324288,2,3.02,260,260,2,11.05,0.0,4.08,1.0,16.13
2,2024-01-19 17:02:11,2024-01-19 17:16:37.256269,1,1.84,170,4,1,12.05,1.1,0.0,1.0,14.16
2,2024-01-22 07:14:39,2024-01-22 07:25:17.507547,5,1.43,68,230,2,6.5,0.0,0.0,1.0,7.5
2,2024-01-01 09:04:36,2024-01-01 09:10:20.202972,1,1.21,7,230,1,6.87,0.03,0.0,1.0,7.9
2,2024-01-08 21:59:11,2024-01-08 22:28:05.545092,2,8.29,107,236,1,30.13,3.74,10.86,1.0,45.72
2,2024-01-05 07:51:55,2024-01-05 08:01:17.314523,2,1.18,13,236,1,8.98,2.27,0.0,1.0,12.26
2,2024-01-09 15:40:11,2024-01-09 15:50:30.920443,1,1.44,132,230,1,10.95,0.23,0.0,1.0,12.19
1,2024-01-19 19:18:46,2024-01-19 19:34:19.238202,5,1.54,79,132,2,9.19,0.0,0.0,1.0,10.19
1,2024-01-03 20:33:37,2024-01-03 20:49:39.074111,2,3.4,162,13,2,17.3,0.0,4.95,1.0,23.25
2,2024-01-24 10:04:57,2024-01-24 10:24:07.857609,3,2.32,68,7,2,13.2,0.0,0.0,1.0,14.2
1,2024-01-12 07:34:33,2024-01-12 07:51:29.309282,2,2.44,162,79,1,12.99,3.31,0.0,1.0,17.3
1,2024-01-17 10:10:42,2024-01-17 10:23:48.968037,1,2.46,13,100,2,12.77,0.0,0.0,1.0,13.77
1,2024-01-21 16:05:13,2024-01-21 16:19:22.963747,2,1.8,255,48,1,12.14,2.22,0.0,1.0,15.36
2,2024-01-19 16:10:18,2024-01-19 16:54:56.177807,1,6.54,13,107,1,30.83,3.55,0.0,1.0,35.38
2,2024-01-05 17:52:18,2024-01-05 18:47:00.859382,1,8.12,255,107,1,37.92,0.36,0.0,1.0,39.28
1,2024-01-19 11:21:27,2024-01-19 11:50:32.627730,1,8.22,24,113,1,23.96,6.46,0.0,1.0,31.42
1,2024-01-15 15:31:23,2024-01-15 15:37:50.736739,2,1.6,158,132,1,8.06,1.44,2.91,1.0,13.42
1,2024-01-12 11:02:14,2024-01-12 11:07:54.321482,1,1.76,162,186,1,10.39,2.2,9.72,1.0,23.32
2,2024-01-01 21:43:13,2024-01-01 21:50:38.035780,1,1.56,163,7,1,8.47,1.4,0.0,1.0,10.87
1,2024-01-12 01:01:04,2024-01-12 01:10:54.717662,4,2.79,13,142,1,10.91,0.69,0.0,1.0,12.61
1,2024-01-29 11:10:04,2024-01-29 11:19:42.281321,1,3.02,170,260,2,11.66,0.0,0.0,1.0,12.66
2,2024-01-23 18:40:13,2024-01-23 18:51:17.491804,1,1.0,170,13,2,8.8,0.0,0.0,1.0,9.8
1,2024-01-16 23:58:02,2024-01-17 00:05:21.999945,5,2.24,161,125,2,9.24,0.0,0.0,1.0,10.24
1,2024-01-19 12:49:43,2024-01-19 13:06:47.582001,2,4.09,170,13,1,17.68,3.98,0.0,1.0,22.65
2,2024-01-19 11:29:55,2024-01-19 11:51:20.352065,3,4.68,7,163,1,17.33,3.44,0.0,1.0,21.77
1,2024-01-12 18:35:24,2024-01-12 18:45:04.142276,1,1.68,260,82,1,10.74,1.1,0.0,1.0,12.84
2,2024-01-26 20:43:53,2024-01-26 20:47:09.236674,1,1.52,142,68,2,7.02,0.0,0.0,1.0,8.02
1,2024-01-11 15:07:52,2024-01-11 15:23:43.819921,1,2.54,41,230,1,12.7,3.34,0.0,1.0,17.04
1,2024-01-11 19:13:33,2024-01-11 19:31:00.236623,3,2.01,43,236,1,12.0,1.74,0.0,1.0,14.74
1,2024-01-09 20:14:08,2024-01-09 20:32:50.920793,5,4.58,230,41,1,17.26,5.1,0.0,1.0,23.35
1,2024-01-09 11:40:30,2024-01-09 11:56:06.024208,6,4.43,82,132,1,17.34,0.97,0.0,1.0,19.31
1,2024-01-15 10:42:33,2024-01-15 11:12:39.013548,1,5.68,138,43,1,24.6,7.28,0.0,1.0,32.88
1,2024-01-02 07:06:49,2024-01-02 07:15:01.929304,5,1.31,41,113,1,9.56,0.43,0.0,1.0,10.99
2,2024-01-18 08:31:44,2024-01-18 08:41:49.394560,5,1.57,113,237,1,8.07,1.95,0.0,1.0,11.02
1,2024-01-23 15:57:57,2024-01-23 16:12:08.831753,2,2.49,125,100,1,10.51,3.14,0.0,1.0,14.65
1,2024-01-29 07:13:33,2024-01-29 07:20:13.081047,1,0.76,260,255,1,7.0,2.07,0.0,1.0,10.07
1,2024-01-14 18:38:08,2024-01-14 19:03:39.095417,3,3.64,186,236,1,17.2,3.46,0.0,1.0,21.66
1,2024-01-30 14:16:14,2024-01-30 14:29:36.472183,2,2.95,43,90,1,12.58,1.26,0.0,1.0,14.83
1,2024-01-05 20:11:19,2024-01-05 20:28:56.710582,2,5.82,107,132,2,18.76,0.0,0.0,1.0,19.76
2,2024-01-06 17:16:34,2024-01-06 17:41:35.468060,1,4.2,13,170,2,18.55,0.0,0.0,1.0,19.55
1,2024-01-02 12:49:58,2024-01-02 13:08:43.467128,1,3.67,186,163,1,16.69,1.62,0.0,1.0,19.31
2,2024-01-12 09:03:14,2024-01-12 09:20:27.455030,1,2.44,186,161,1,13.02,0.35,0.0,1.0,14.37
2,2024-01-04 12:51:22,2024-01-04 13:07:01.307306,1,3.38,24,125,1,14.54,3.89,0.0,1.0,19.43
1,2024-01-16 14:04:04,2024-01-16 14:37:29.818620,4,7.94,107,61,2,23.76,0.0,0.0,1.0,24.76
2,2024-01-21 18:22:31,2024-01-21 18:49:16.060478,4,2.97,33,41,2,15.86,0.0,0.0,1.0,16.86
1,2024-01-10 11:24:35,2024-01-10 11:39:42.781505,6,1.78,162,170,1,12.01,3.08,0.0,1.0,16.09
1,2024-01-26 08:54:08,2024-01-26 09:09:39.629360,1,2.65,161,13,2,10.89,0.0,0.0,1.0,11.89
2,2024-01-10 16:57:31,2024-01-10 17:24:45.423116,5,4.59,140,161,1,19.06,4.17,0.0,1.0,24.23
2,2024-01-21 12:59:26,2024-01-21 13:14:43.244213,2,3.99,260,50,2,13.43,0.0,0.0,1.0,14.43
1,2024-01-21 12:53:27,2024-01-21 13:08:41.312412,1,3.9,230,24,2,14.58,0.0,0.0,1.0,15.58
1,2024-01-01 12:32:44,2024-01-01 12:43:52.831978,6,2.94,61,13,2,10.01,0.0,0.0,1.0,11.01
1,2024-01-03 15:36:44,2024-01-03 15:52:13.288805,1,3.0,24,61,2,13.8,0.0,0.0,1.0,14.8
2,2024-01-15 14:34:16,2024-01-15 14:53:35.387249,6,5.45,68,43,1,16.39,0.11,0.0,1.0,17.5
1,2024-01-11 21:58:57,2024-01-11 22:07:10.107421,5,2.11,13,113,1,12.04,3.38,0.0,1.0,16.42
2,2024-01-07 10:04:07,2024-01-07 10:15:14.003897,1,1.8,114,138,1,11.67,0.08,0.0,1.0,12.75
1,2024-01-29 11:59:20,2024-01-29 12:10:04.217238,5,1.79,186,4,2,10.67,0.0,3.97,1.0,15.64
1,2024-01-31 11:34:00,2024-01-31 11:45:38.903608,5,3.15,50,256,1,11.28,2.79,0.0,1.0,15.07
1,2024-01-02 21:24:01,2024-01-02 21:32:11.326176,3,1.45,82,4,1,8.4,0.92,0.0,1.0,10.32
2,2024-01-04 04:09:23,2024-01-04 04:12:14.094939,5,2.47,61,33,1,6.68,1.72,0.0,1.0,9.4
2,2024-01-13 06:30:24,2024-01-13 06:38:41.062335,1,1.62,68,13,1,8.91,0.05,0.0,1.0,9.95
2,2024-01-14 20:44:23,2024-01-14 20:53:59.849949,6,2.89,186,132,1,9.45,0.09,0.0,1.0,10.54
2,2024-01-20 09:14:00,2024-01-20 09:19:35.325441,2,0.86,186,236,1,7.66,2.05,0.0,1.0,10.71
1,2024-01-09 16:25:25,2024-01-09 16:37:57.975050,6,1.89,4,4,1,10.36,0.82,0.0,1.0,12.18
1,2024-01-01 13:24:31,2024-01-01 13:38:23.099463,6,3.46,186,237,2,13.21,0.0,0.0,1.0,14.21
1,2024-01-07 08:30:03,2024-01-07 09:00:22.048183,2,4.98,68,138,1,26.87,7.75,0.0,1.0,35.62
2,2024-01-12 20:14:59,2024-01-12 20:29:23.016945,1,3.09,33,138,2,12.11,0.0,0.0,1.0,13.11
1,2024-01-25 15:53:23,2024-01-25 15:59:14.357219,4,1.05,162,50,1,4.25,0.46,0.0,1.0,5.7
1,2024-01-14 16:46:43,2024-01-14 17:00:00.989625,1,1.43,33,79,1,7.99,0.71,0.0,1.0,9.7
1,2024-01-09 01:37:41,2024-01-09 01:50:54.349650,2,3.26,236,237,1,15.04,3.22,0.0,1.0,19.26
1,2024-01-10 16:13:48,2024-01-10 16:30:07.767781,5,2.73,48,4,2,11.12,0.0,0.0,1.0,12.12
2,2024-01-16 07:29:13,2024-01-16 08:00:34.860543,1,5.24,113,107,1,23.84,4.18,0.0,1.0,29.02
1,2024-01-05 21:15:21,2024-01-05 21:42:01.275911,3,7.68,230,107,1,25.63,6.7,0.0,1.0,33.33
1,2024-01-01 14:09:39,2024-01-01 14:26:15.117671,2,3.05,107,90,1,12.71,2.89,0.0,1.0,16.6
1,2024-01-13 22:14:52,2024-01-13 22:22:38.699765,3,1.47,230,100,1,8.58,1.88,0.0,1.0,11.46
1,2024-01-09 12:57:38,2024-01-09 13:20:46.547384,3,5.44,107,43,1,20.96,3.87,0.0,1.0,25.84
1,2024-01-26 14:51:48,2024-01-26 14:56:10.047830,1,1.18,50,48,1,6.22,1.42,0.0,1.0,8.64
1,2024-01-04 02:19:20,2024-01-04 02:24:30.207525,1,1.88,142,161,1,6.31,1.26,0.0,1.0,8.57
1,2024-01-07 01:49:02,2024-01-07 02:00:13.286918,2,2.69,186,161,1,10.11,0.03,0.0,1.0,11.15
1,2024-01-12 17:58:34,2024-01-12 18:17:14.058306,5,2.48,142,255,2,11.82,0.0,0.0,1.0,12.82
1,2024-01-27 00:13:09,2024-01-27 00:21:51.683918,1,2.99,170,161,1,11.62,2.52,0.0,1.0,15.13
2,2024-01-14 22:54:00,2024-01-14 23:06:15.506941,6,3.06,138,138,1,11.84,2.63,0.0,1.0,15.46
1,2024-01-01 22:56:51,2024-01-01 23:11:45.244947,4,2.18,236,41,1,11.59,1.3,0.0,1.0,13.89
2,2024-01-05 09:00:56,2024-01-05 09:11:40.577769,6,1.84,186,230,1,12.04,1.58,0.0,1.0,14.62
2,2024-01-19 19:36:41,2024-01-19 19:44:41.541310,5,1.28,161,138,1,7.8,0.33,3.07,1.0,12.2
2,2024-01-06 20:15:12,2024-01-06 20:46:18.827392,6,7.41,132,236,1,28.61,1.22,0.0,1.0,30.83
1,2024-01-12 08:29:07,2024-01-12 08:42:57.736166,5,1.78,161,50,1,12.01,2.49,0.0,1.0,15.5
2,2024-01-24 19:10:58,2024-01-24 19:25:10.129917,6,1.63,13,170,1,11.26,1.93,0.0,1.0,14.19
1,2024-01-21 20:15:53,2024-01-21 20:26:53.665420,5,1.31,186,230,2,8.46,0.0,0.0,1.0,9.46
1,2024-01-10 12:32:33,2024-01-10 12:36:08.903889,1,1.07,68,113,2,8.24,0.0,0.0,1.0,9.24
1,2024-01-23 17:43:05,2024-01-23 18:12:26.135965,2,3.68,114,140,2,18.16,0.0,0.0,1.0,19.16
1,2024-01-04 10:08:14,2024-01-04 10:36:22.130616,1,5.05,237,24,1,21.43,0.4,0.0,1.0,22.82
1,2024-01-17 16:29:44,2024-01-17 16:45:34.111883,3,2.4,142,90,1,14.89,3.97,0.0,1.0,19.85
1,2024-01-08 16:27:47,2024-01-08 16:48:02.806308,4,3.38,114,48,1,13.94,0.47,0.0,1.0,15.4
1,2024-01-04 07:18:19,2024-01-04 07:38:13.664590,2,2.3,186,125,1,17.83,0.49,0.0,1.0,19.31
1,2024-01-18 21:48:47,2024-01-18 21:55:11.064416,1,2.07,43,41,2,6.51,0.0,0.0,1.0,7.51
1,2024-01-04 22:22:32,2024-01-04 22:27:03.870293,1,1.64,230,162,2,10.64,0.0,0.0,1.0,11.64
1,2024-01-14 22:50:09,2024-01-14 22:56:16.846544,4,1.11,260,230,1,5.72,0.23,0.0,1.0,6.95
